rawData	tokens	sentiment	Category
"\"#BREAKING: Ukrainian armed forces attacked and destroyed a column of Russian army vehicles near Makarov. (verkhovnarada)\"	breaking ukrainian armed force attacked destroyed column army vehicle near makarov verkhovnarada	-0.7351	Negative"
"\"#BREAKING: Ukrainian delegation arrives at Belarussian border for talks with Russian representatives, says Ukraine President’s office https://t.co/5n43ZExuL7 https://t.co/jjGWYUKVwa\"	breaking ukrainian delegation arrives belarussian border talk representative say ukraine president office	0.0	Neutral"
"\"#BREAKING: Ukrainian troops shot dead two people from a Greek minority today in cold blood and for no reason. The Greek government is asking the Ukrainian Foreign Minister for an opinion.\"	breaking ukrainian troop shot dead two people greek minority today cold blood reason greek government asking ukrainian foreign minister opinion	-0.7579	Negative"
"\"#BREAKING—#Russia|n troops have taken over #Zmeyiny island in the northeast of the #BlackSea. #Ukraine|ian border service has confirmed losing contact with the outpost on the island. https://t.co/wW8H77D6cl\"	breakingrussian troop taken zmeyiny island northeast blacksea ukraineian border service confirmed losing contact outpost island	-0.3818	Neutral"
"\"#BRU CHECK POINT\"	bru check point	0.0	Neutral"
"\"#BYPOL claims that physical equipment is also damaged on the Belarusian railroad to prevent deployment of Russian troops and equipment, such as signals, contact grid, centralization and blocking systems. #solidarityWithUkraine https://t.co/DUlHT6FpQ6\"	bypol claim physical equipment also damaged belarusian railroad prevent deployment troop equipment signal contact grid centralization blocking system solidaritywithukraine	-0.6597	Negative"
"\"#Balenciaga should make Russia's uniforms, that way they couldn't afford to invade Ukraine and they'd look like shit.\"	balenciaga make russia uniform way couldnt afford invade ukraine theyd look like shit	-0.2732	Neutral"
"\"#BanGazprombank #StandwithUkraine 🇺🇦 Unterstütze den Auschluss der #Gazprombank aus #SWIFT mach mit bei https://t.co/dT3RxbTYTT https://t.co/jXcBKx5OLE\"	bangazprombank standwithukraine untersttze den auschluss der gazprombank au swift mach mit bei	0.2023	Neutral"
"\"#BandcampFriday 📀🎶💿\"	bandcampfriday	0.0	Neutral"
"\"#Batman was pretty good, but I was high AF too.   I'll have to watch it again.  😂\"	batman pretty good high af ill watch	-0.1655	Neutral"
"\"#Battle outside of the city of #Mariupol. #StandwithUkraine https://t.co/CzGdYIs2it\"	battle outside city mariupol standwithukraine	-0.3818	Neutral"
"\"#BeResponsible #StandWithUkraine Just a reminder I WONT be posting any information on #Ukraine military positions, I’m aware that it’s available everywhere but not via me. I will also NOT post pics &amp; videos of injured,dead or POW’s. I will state if my posts are verified or not. https://t.co/cpSksMZ5bI\"	beresponsible standwithukraine reminder wont posting information ukraine military position im aware available everywhere via also post pic amp video injureddead pow state post verified	0.0	Neutral"
"\"#Before Russia invade Ukraine, other countries will be destroyed first. https://t.co/z148weDsrw\"	russia invade ukraine country destroyed first	-0.4939	Neutral"
"\"#Beijing2022 hmm.. was für Inszenierung hat Wertewesten diesmal organisiert? Werden #ukraine #nazis tätig werden? Oder #NATO Kriegsverbrecher eine #FalceFlag Operation ins Leben rufen? Irgendwie ist es schon  Tradition geworden..\"	beijing hmm fr inszenierung hat wertewesten diesmal organisiert werden ukraine nazi ttig werden oder nato kriegsverbrecher eine falceflag operation in leben rufen irgendwie ist e schon tradition geworden	0.0	Neutral"
"\"#Belarus -- Helicopter crashed during #Lukashenko's visit to a town near the border with #Ukraine. https://t.co/6gKw1U2d6S\"	belarus helicopter crashed lukashenkos visit town near border ukraine	0.0	Neutral"
"\"#Belarus authorities claim #Russian troops and equipment are in the country for military drills only and will leave once this is over. Contrary to the general consensus that this is a staging ground for an invasion of #Ukraine\"	belarus authority claim troop equipment country military drill leave contrary general consensus staging ground invasion ukraine	-0.0516	Neutral"
"\"#Belarus:\"	belarus	0.0	Neutral"
"\"#Bernie sides with the warmongering Dems, of course.  Their paid professional #progressives like @OccupyDemocrats are cheerleaders for war in #Ukraine. https://t.co/CFuuziFW1I\"	bernie side warmongering dems course paid professional progressive like cheerleader war ukraine	-0.5719	Negative"
"\"#Biden - convinced Russia will invade in the coming days… unless they talk on the 24th and sort things out..\"	biden convinced russia invade coming day unless talk th sort thing	0.4019	Neutral"
"\"#Biden Sends Troops to Baltics, Issues Harsh Sanctions on #Russia over #Ukraine ‘Invasion’ https://t.co/N8xyhRomum via @viceworldnews\"	biden sends troop baltic issue harsh sanction russia ukraine invasion via	-0.4404	Neutral"
"\"#Biden accused of giving #Putin 'green light' to invade with gaffe over 'minor incursion'. #France doubles down on EU Presidency as Grandstanding #Macron calls for #EU security pact with #Russia. EU's last major foreign policy push was hopeless #JCPOA.\"	biden accused giving putin green light invade gaffe minor incursion france double eu presidency grandstanding macron call eu security pact russia eu last major foreign policy push hopeless jcpoa	-0.1027	Neutral"
"\"#Biden in the latest clarification of #Russia invasion of The #Ukraine has listed a scale of from one to ten:\"	biden latest clarification russia invasion ukraine listed scale one ten	0.0	Neutral"
"\"#Biden müsste nur sagen, dass die Ukraine in den nächsten 25 Jahren oder so nicht der NATO beitreten wird. Und schon wäre die #Ukrainekrise beendet.\"	biden msste nur sagen das die ukraine den nchsten jahren oder nicht der nato beitreten wird und schon wre die ukrainekrise beendet	-0.8316	Negative"
"\"#Biden says the U.S. will continue to provide military support to #Ukraine and neighboring countries, and the U.S. will defend every inch of #NATO territory.\"	biden say u continue provide military support ukraine neighboring country u defend every inch nato territory	0.4019	Neutral"
"\"#Biden sends the #Afghanistan State Department urges U.S. citizens to leave #Ukraine amid #Russian buildup at #border @CNBC https://t.co/E7GsjzkzOt\"	biden sends afghanistan state department urge u citizen leave ukraine amid buildup border	-0.0516	Neutral"
"\"#Biden tells Americans in #Ukraine to leave... while Macron is going around crowing that #Russia will pull back troops from #Belarus after the military exercises are over, without any evidence.\"	biden tell american ukraine leave macron going around crowing russia pull back troop belarus military exercise without evidence	-0.0516	Neutral"
"\"#Biden to #China: We know #Russia wants to invade #Ukraine\"	biden china know russia want invade ukraine	0.0	Neutral"
"\"#Biden's national security adviser says Russia could invade Ukraine 'any day now'\"	bidens national security adviser say russia invade ukraine day	0.34	Neutral"
"\"#Biden's warning #Russia not to invade #Ukraine sounds a lot like #Obama's failed chemical red line... https://t.co/DaKdujeZDi\"	bidens warning russia invade ukraine sound lot like obamas failed chemical red line	-0.4939	Neutral"
"\"#BidenIsADisgrace huh? Well, at least he isn't kissing ass of murdering dictators and selling out our troops with Russian bounties on their heads like Trump did. Aside from setting this entire invasion up with Putin all along by refusing to give Ukraine help to defend themselves.\"	bidenisadisgrace huh well least isnt kissing as murdering dictator selling troop bounty head like trump aside setting entire invasion putin along refusing give ukraine help defend	-0.2139	Neutral"
"\"#BidenIsALaughingstock #UkraineCrisis #Ukraine #BidenIsAFailure\"	bidenisalaughingstock ukrainecrisis ukraine bidenisafailure	0.0	Neutral"
"\"#Blinken rejects calls for a no-fly zone over #Ukraine, sides with #NATO.   #Russia #Russian #UkraineRussianWar https://t.co/dny5G1N4u4\"	blinken reject call nofly zone ukraine side nato russia ukrainerussianwar	-0.4939	Neutral"
"\"#Blinken, in a conversation with #Lavrov, called on the #Russian Federation to de-escalate and withdraw troops from the border with #Ukraine - State Department\"	blinken conversation lavrov called federation deescalate withdraw troop border ukraine state department	0.0	Neutral"
"\"#BlockPutinWallets in England #StandWithUkraine\"	blockputinwallets england standwithukraine	0.0	Neutral"
"\"#BoJo is visiting #NATO, in a press conference with Jens #Stoltenberg…claiming that #Europe is in a dangerous position, given tensions between #Russia and the #Ukraine. This and more on #InQuestion\"	bojo visiting nato press conference jens stoltenbergclaiming europe dangerous position given tension russia ukraine inquestion	-0.7003	Negative"
"\"#BorisJohnson is heading to #Ukraine where over the border more than 100,000 #Russian troops are gathering - as he fights for his premiership after the publication of the #SueGrayreport.\"	borisjohnson heading ukraine border troop gathering fight premiership publication suegrayreport	-0.4019	Neutral"
"\"#BorisJohnson is so desperate to spin the #SueGrayReport and any similar incoming debacle, that next week he'll try to interpellate Putin on the phone and send more UK troops to Ukraine, thereby antagonizing a country that could vaporize the UK with a sitting fart.\"	borisjohnson desperate spin suegrayreport similar incoming debacle next week hell try interpellate putin phone send uk troop ukraine thereby antagonizing country vaporize uk sitting fart	-0.906	Negative"
"\"#BorisJohnsonOut ‘Wag the Dog’ Worryingly Russia/Ukraine could give him a ‘war’ - as the Falkland Islands did with Thatcher - to save his skin - you know he’d not think twice #GTTO\"	borisjohnsonout wag dog worryingly russiaukraine give war falkland island thatcher save skin know hed think twice gtto	-0.2263	Neutral"
"\"#BorninLatvia #StandWithUkraine https://t.co/UNVahZlFHJ\"	borninlatvia standwithukraine	0.0	Neutral"
"\"#BoycottCocaCola  Stand with Ukraine\"	boycottcocacola stand ukraine	0.0	Neutral"
"\"#Breaking #News #USA #Russia Prepare #War #Global #Plane #Ukraine #US #Troops #EU to stop  #Invasion https://t.co/2SIw72DKqT https://t.co/yWxRLcUI1L\"	breaking news usa russia prepare war global plane ukraine u troop eu stop invasion	-0.7269	Negative"
"\"#Breaking #News #USA says #Russia ready to #invade #Ukraine https://t.co/4jEf2IJ2Vq https://t.co/VkdbtXTtU7\"	breaking news usa say russia ready invade ukraine	0.3612	Neutral"
"\"#Breaking #Urgent #UkraineRussiaCrisis\"	breaking urgent ukrainerussiacrisis	0.2023	Neutral"
"\"#Breaking NEWS\"	breaking news	0.0	Neutral"
"\"#Breaking NEWS\"	breaking news	0.0	Neutral"
"\"#Breaking Satellite imagery show military activity in many locations across Belarus, the annexed Crimea region of Ukraine &amp; western Russia near Ukraine's border, a private US company said. @Reuters report by @DanWhitcomb &amp; me https://t.co/8dOv0DwlwR\"	breaking satellite imagery show military activity many location across belarus annexed crimea region ukraine amp western russia near ukraine border private u company said report amp	0.0	Neutral"
"\"#Breaking U.S  RC-135v Rivet Joint reconnaissance planes are monitoring the activities near Russia.Ukraine border where mass troops are stationed by Russia.\"	breaking u rcv rivet joint reconnaissance plane monitoring activity near russiaukraine border mass troop stationed russia	0.0	Neutral"
"\"#Breaking US Senator Chris Murphy: We have significant intel that a Russian invasion of Ukraine is perhaps imminent\"	breaking u senator chris murphy significant intel invasion ukraine perhaps imminent	0.2023	Neutral"
"\"#Breaking White House says Russia is planning 'false flag' operation as pretext for invading Ukraine, WSJ reports\"	breaking white house say russia planning false flag operation pretext invading ukraine wsj report	0.0	Neutral"
"\"#Breaking:\"	breaking	0.0	Neutral"
"\"#Breaking:\"	breaking	0.0	Neutral"
"\"#Breaking: Just in - An-26 Russian transport aircraft of the Russian Air Forces has crashed in #Voronezh on #Russian land, all of the crew members died, after returning from having a mission in #Ukraine returning to their border base.\"	breaking transport aircraft air force crashed voronezh land crew member died returning mission ukraine returning border base	-0.5574	Negative"
"\"#Breaking: Statement by #NATO Defence Ministers on the situation in and around #Ukraine https://t.co/4CcAk2bDZF\"	breaking statement nato defence minister situation around ukraine	0.1027	Neutral"
"\"#Breaking: This morning on @MeetThePress, U.S. Secretary of State Antony Blinken reemphasized that the U.S. will not send troops into Ukraine to assist, and that U.S. citizens there need to get out now while they still can. #UkraineRussiaCrisis #UkraineRussiaConflict\"	breaking morning u secretary state antony blinken reemphasized u send troop ukraine assist u citizen get still ukrainerussiacrisis ukrainerussiaconflict	0.0	Neutral"
"\"#BreakingNews\"	breakingnews	0.0	Neutral"
"\"#BreakingNews  @Twitter @NATO #Russia #Ukraine\"	breakingnews russia ukraine	0.0	Neutral"
"\"#BreakingNews #BREAKING\"	breakingnews breaking	0.0	Neutral"
"\"#BreakingNews #BREAKING\"	breakingnews breaking	0.0	Neutral"
"\"#BreakingNews #Turkey #Syria\"	breakingnews turkey syria	0.0	Neutral"
"\"#BreakingNews NOW: #Russia Rips West On #Ukraine. Slams Sanctions &amp; Military Moves In Eastern #Europe. RAW CLIP\"	breakingnews russia rip west ukraine slam sanction amp military move eastern europe raw clip	0.0	Neutral"
"\"#BreakingNews Tyler “Ninja” Blevins potted on the #Ukraine border, says “ Putin if you see this, it’s game time” https://t.co/xxIvQP7hkq\"	breakingnews tyler ninja blevins potted ukraine border say putin see game time	0.0	Neutral"
"\"#BreakingNow\"	breakingnow	0.0	Neutral"
"\"#Brexit #StandWithUkraine #ToriesUnfitToGovern #JohnsonOut39 #FBPE https://t.co/LEC3CpopLn\"	brexit standwithukraine toriesunfittogovern johnsonout fbpe	0.0	Neutral"
"\"#Britain offering to send troops BEFORE any incursions, as  well as a handful of other #NATO countries / #UkraineConflict #Ukraine https://t.co/ojHaNdFrUV\"	britain offering send troop incursion well handful nato country ukraineconflict ukraine	0.2732	Neutral"
"\"#Britain warned big #business to bolster #defenses against possible #Russian #cyber #attacks as Western fears deepened that #President @KremlinRussia_E  would order his troops to annex another part of #UKRAINE https://t.co/261FrI4DTo\"	britain warned big business bolster defense possible cyber attack western fear deepened president order troop annex another part ukraine	-0.7269	Negative"
"\"#British troops helping #Ukrainians with training on anti-tank missiles will leave the country this weekend, the armed forces minister James Heappey said, alongside about 100 helping with wider troop training as part of Operation Orbital. #UkraineCrisis #Ukraine #Russia https://t.co/gAxi5CzHI3\"	british troop helping ukrainian training antitank missile leave country weekend armed force minister james heappey said alongside helping wider troop training part operation orbital ukrainecrisis ukraine russia	0.4939	Neutral"
"\"#Bundeskanzler Olaf Scholz: As a German I am incredibly disappointed in the sanctions you have decided and supported so far. How many civilians have to die for you to change your opinion?! BAN RUSSIA FROM SWIFT!\"	bundeskanzler olaf scholz german incredibly disappointed sanction decided supported far many civilian die change opinion ban russia swift	-0.8313	Negative"
"\"#BusinessUnusual with @brucebusiness &amp; @colincullis @7pm reflect on the situation in Ukraine and the impact on world politics &amp; the economy. South Africans are seeing the impact from increased fuel prices. Can a peaceful solution be found or will the Cold War heat up again?\"	businessunusual amp reflect situation ukraine impact world politics amp economy south african seeing impact increased fuel price peaceful solution found cold war heat	0.4019	Neutral"
"\"#BuzzFeedNews #Ukraine #Russian - What’s Life Like In Ukraine When A Russian Invasion Seems Imminent? Pretty Normal TBH.\"	buzzfeednews ukraine whats life like ukraine invasion seems imminent pretty normal tbh	0.6908	Positive"
"\"#CCPChina🇨🇳 is one of the biggest beneficiaries of Putin’s war in Ukraine🇺🇦\"	ccpchina one biggest beneficiary putin war ukraine	-0.2732	Neutral"
"\"#CNBCNews #Biden #Ukraine - Biden warns Americans in Ukraine to leave, says sending troops to evacuate would be 'world war'\"	cnbcnews biden ukraine biden warns american ukraine leave say sending troop evacuate world war	-0.6705	Negative"
"\"#CNN #Europe - Biden threatens to sanction Putin himself if Russia invades Ukraine\"	cnn europe biden threatens sanction putin russia invades ukraine	-0.3818	Neutral"
"\"#Canada #USA #StandWithUkraine from over here.  Praying for Peace.  Here take more weapons.  Here take more Stinger Missiles. Take more guns and Ammo.  Hope you don't need to use them.  But if you do, here's how!  #NATO #Europe #Germany #Stinger https://t.co/9AACqqRPDb\"	canada usa standwithukraine praying peace take weapon take stinger missile take gun ammo hope dont use here nato europe germany stinger	0.4317	Neutral"
"\"#Canada &amp; Western allies need to throw every obstacle into the path of Putin's despotic Russian regime that it can muster. Sending anti-tank weapons &amp; ammunition to Ukraine is the help needed, short of aiding a NATO intervention. It's the right strategy for PM Trudeau &amp; Canada.\"	canada amp western ally throw every obstacle path putin despotic regime muster sending antitank weapon amp ammunition ukraine help needed short aiding nato intervention right strategy pm trudeau amp canada	-0.4019	Neutral"
"\"#Canada alone cannot win the #war with Russia.  #Russia's crazy leader , #Putin, is a man who has access to an #atomic #bomb and has threatened to use it.  That way we will lose British Columbia #BC All countries must rise up against Russia.  Not just Canada! #UN #NATO #Ukraine https://t.co/uY7mscUIlM\"	canada alone cannot win war russia russia crazy leader putin man access atomic bomb threatened use way lose british columbia bc country rise russia canada un nato ukraine	-0.9047	Negative"
"\"#Canada is advising residents against taking non-essential trips to #Ukraine because of the buildup of #Russian troops near the country’s border https://t.co/bvvbcPpvIs https://t.co/3Z7qYczSsr\"	canada advising resident taking nonessential trip ukraine buildup troop near country border	0.0	Neutral"
"\"#Canada is home to almost 1.4 million people who are of #Ukranian heritage, the third-largest population other than Ukraine itself and Russia. We must #StandWithUkraine and push back against the fascist dictator Putin.\"	canada home almost million people ukranian heritage thirdlargest population ukraine russia standwithukraine push back fascist dictator putin	-0.5574	Negative"
"\"#Canada will build an air bridge to transport supplies to Ukraine and meet NATO needs\"	canada build air bridge transport supply ukraine meet nato need	0.0	Neutral"
"\"#CanadiansForUkraine  #Ukraine #StopRussia #StandWithUkraine #NoFlyZone #НетBойны #СлаваУкраїні\"	canadiansforukraine ukraine stoprussia standwithukraine noflyzone b	0.0	Neutral"
"\"#Capitalism whoever scripts for  #Biden should pay attention to syntax. His latest speeches  have  #Biden *insisting* #Russia invade #Ukraine Well, yes. Just about sums it up? #NoWarWithRussia\"	capitalism whoever script biden pay attention syntax latest speech biden insisting russia invade ukraine well yes sum nowarwithrussia	0.5267	Positive"
"\"#CaturdayEve #UkraineWar https://t.co/pIkU6vnM19\"	caturdayeve ukrainewar	0.0	Neutral"
"\"#Caucasian_Knot Federation Council sanctions use of Russian troops abroad https://t.co/oNPwDm7VKp #Caucasus\"	caucasianknot federation council sanction use troop abroad caucasus	0.0	Neutral"
"\"#China #Chinazi #chinaukraine #China_is_terrorist\"	china chinazi chinaukraine chinaisterrorist	0.0	Neutral"
"\"#China is Sending Troops to Aid #Russia in #Ukraine Invasion\"	china sending troop aid russia ukraine invasion	0.0	Neutral"
"\"#China please invade Russia from the Far East. You’ll be welcomed.\"	china please invade russia far east youll welcomed	0.5719	Positive"
"\"#ChinaJoe is saying that the invasion has been delayed\"	chinajoe saying invasion delayed	-0.2263	Neutral"
"\"#Chinese Foreign Ministry spokesman Zhao Lijian tore into #NATO when asked about the US rejecting #Russian President Vladimir Putin’s demands that #Ukraine never be allowed to join the alliance.\"	chinese foreign ministry spokesman zhao lijian tore nato asked u rejecting president vladimir putin demand ukraine never allowed join alliance	-0.2023	Neutral"
"\"#Congressman Brian #Fitzpatrick shimmies into fatigues for another #PhotoOpFitz moment on #Ukraine border to draw attention away from his #Complicit behavior refusing to hold #TFG accountable for extortion attempt Serve #PA01 constituents with an open #Townhall\"	congressman brian fitzpatrick shimmy fatigue another photoopfitz moment ukraine border draw attention away complicit behavior refusing hold tfg accountable extortion attempt serve pa constituent open townhall	-0.6124	Negative"
"\"#Croatia to recall all troops from @NATO in case of #Russia-#Ukraine conflict https://t.co/ecFMYpndrP\"	croatia recall troop case russiaukraine conflict	-0.3182	Neutral"
"\"#Crude on fire 🔥, Ukraine-Russia War can trigger major oil and gas crisis. Do you think crude will test $150 rate ? https://t.co/CQOSNx56Kt\"	crude fire ukrainerussia war trigger major oil gas crisis think crude test rate	-0.9571	Negative"
"\"#DPR demands #Ukrainian troops leave the #Donetsk region 🚨\"	dpr demand ukrainian troop leave donetsk region	-0.0516	Neutral"
"\"#DavidLennox, Analyst at Fat Prophets, believes if there was an escalation beyond the Ukraine border then the market would certainly see the oil prices going beyond USD 100 per barrel\"	davidlennox analyst fat prophet belief escalation beyond ukraine border market certainly see oil price going beyond usd per barrel	0.34	Neutral"
"\"#DeadlineWH\"	deadlinewh	0.0	Neutral"
"\"#DeposePutin, Induct Ukraine into NATO, and unite all democracies in the world as a unified force against fascist autocrats. #StandWithUkraine https://t.co/A1BNqSUyzM\"	deposeputin induct ukraine nato unite democracy world unified force fascist autocrat standwithukraine	-0.25	Neutral"
"\"#Deutschland #Nato #Druck #Ukraine\"	deutschland nato druck ukraine	0.0	Neutral"
"\"#DianeAbbott should be considered an enemy of the State for her support of Putin &amp; her anti Nato stance as  Russian tanks sit on the verge of annexing Ukraine a sovereign nation pitched against a vicious aggressor https://t.co/kQfQwpQ2pY\"	dianeabbott considered enemy state support putin amp anti nato stance tank sit verge annexing ukraine sovereign nation pitched vicious aggressor	-0.7506	Negative"
"\"#Dictator Alexander Lukashenko has already allowed Russian troops to use his country’s border with Ukraine, which is closest to Kyiv.\"	dictator alexander lukashenko already allowed troop use country border ukraine closest kyiv	0.0	Neutral"
"\"#Donbass #Ukraine 🇷🇺\"	donbas ukraine	0.0	Neutral"
"\"#Donbass #UkraineCrisis #StandWithUkraine https://t.co/Xd1aCGuJec\"	donbas ukrainecrisis standwithukraine	0.0	Neutral"
"\"#Donetsk People's Republic claim that #Ukraine troops shelled six more settlements in the #Donbass.\"	donetsk people republic claim ukraine troop shelled six settlement donbas	0.0	Neutral"
"\"#DontLookUp    or don't look at the war footing taking place near #Ukraine\"	dontlookup dont look war footing taking place near ukraine	-0.5994	Negative"
"\"#Dontforget #DonTheCon was #Impeached for hold up #MilitaryHelp #KevinMcCarthy #RepublicansAreTheProblem #GOPTraitorsToDemocracy #StandTogether #StandWithUkraine 🇺🇦🌻🇺🇸🌍\"	dontforget donthecon impeached hold militaryhelp kevinmccarthy republicansaretheproblem goptraitorstodemocracy standtogether standwithukraine	0.0	Neutral"
"\"#Dublin #Ireland #StandWithUkraine\"	dublin ireland standwithukraine	0.0	Neutral"
"\"#DumbMAGABeliefs: Biden telling people to get vaccinated against a disease that's killed nearly a million Americans and fighting to make sure everybody can vote = authoritarian dictator.  Putin threatening to invade Ukraine unless they do what Russia wants = strong leadership.\"	dumbmagabeliefs biden telling people get vaccinated disease thats killed nearly million american fighting make sure everybody vote authoritarian dictator putin threatening invade ukraine unless russia want strong leadership	-0.7003	Negative"
"\"#EU\"	eu	0.0	Neutral"
"\"#EU paying attention yet? #StandWithUkraine https://t.co/vajKv8I4kL\"	eu paying attention yet standwithukraine	0.0	Neutral"
"\"#EU to give #Ukraine space intelligence data on #Russian troops - Borrell\"	eu give ukraine space intelligence data troop borrell	0.4767	Neutral"
"\"#Egyptian politician: Let's invade #Libya as #Russia is invading #Ukraine.\"	egyptian politician let invade libya russia invading ukraine	0.0	Neutral"
"\"#ElPuerto se declara tierra #StandWithUkraine y moviliza su solidaridad para ayudar al pueblo ucraniano.\"	elpuerto se declara tierra standwithukraine moviliza su solidaridad para ayudar al pueblo ucraniano	0.0	Neutral"
"\"#ElenaOsipova arrested in St. Petersburg for protesting against the war against #Ukraine.  #UkraineInvasion #StandWithUkraine #UkraineUnderAttack https://t.co/iPbCopVZBL\"	elenaosipova arrested st petersburg protesting war ukraine ukraineinvasion standwithukraine ukraineunderattack	-0.8689	Negative"
"\"#EndIsraeliApartheid #BDS\"	endisraeliapartheid bd	0.0	Neutral"
"\"#EndIsraeliApartheid #BDS\"	endisraeliapartheid bd	0.0	Neutral"
"\"#EndIsraeliApartheid #BDS\"	endisraeliapartheid bd	0.0	Neutral"
"\"#EndIsraeliApartheid #BDS\"	endisraeliapartheid bd	0.0	Neutral"
"\"#EndTheWar| Russia-Ukraine war: Russian troops shell Ukrainian city of Voznesensk with heavy artillery https://t.co/K5NqrJnfLZ\"	endthewar russiaukraine war troop shell ukrainian city voznesensk heavy artillery	-0.5994	Negative"
"\"#Estonian🇪🇪 PM  @kajakallas will attend an informal meeting of the members of the #EUCO ahead of today´s  #EUAUSummit to discuss the state of play of the latest developments related to #Ukraine🇺🇦 and Russia. #StandWithUkraine https://t.co/Al1bf5YU4J\"	estonian pm attend informal meeting member euco ahead today euausummit discus state play latest development related ukraine russia standwithukraine	0.34	Neutral"
"\"#European #Polish #Hypocrisy &amp; #RacistUkraine: People of #colour fleeing #Ukraine attacked by #Ukrainian and #Polish nationalists. Last year I saw #Kurdish &amp; #MiddleEastern #Refugee freeze to death at Polish border, while Poles and European laughed\"	european polish hypocrisy amp racistukraine people colour fleeing ukraine attacked ukrainian polish nationalist last year saw kurdish amp middleeastern refugee freeze death polish border pole european laughed	-0.5719	Negative"
"\"#EuropeanSecurity -- Here are all known #satellite images of #Russian camps near the border of #Ukraine. https://t.co/DYalmqSO4f\"	europeansecurity known satellite image camp near border ukraine	0.0	Neutral"
"\"#Ex_PM_Tony_Abbot warns #Russia_Ukraine = new #iron_curtain #China_Taiwan would derail #US led #global_order https://t.co/wRYUaUlKyp - Surest way West can prevent war is to lift costs to aggressors\"	expmtonyabbot warns russiaukraine new ironcurtain chinataiwan derail u led globalorder surest way west prevent war lift cost aggressor	-0.7184	Negative"
"\"#FCKPTN #StandWithUkraine  https://t.co/tTdx21rZCZ\"	fckptn standwithukraine	0.0	Neutral"
"\"#FCKPTN #StandWithUkraine 🇺🇦 https://t.co/MVQFMxpgUu\"	fckptn standwithukraine	0.0	Neutral"
"\"#FLASH—#Russia|n Ministry of Defence reports that #Ukraine|ian border troops are NOT offering any resistance to the Russian troops.\"	flashrussian ministry defence report ukraineian border troop offering resistance troop	0.1027	Neutral"
"\"#FLASH—Unconfirmed reports of #Russia|n troops in #Nikolayev. #Russia #Ukraine #Denazification https://t.co/fJl4Ma1Qnn\"	flashunconfirmed report troop nikolayev russia ukraine denazification	0.0	Neutral"
"\"#FORTE11 on duty! I assume the eyes are watching the Ukraine/Belarus border based on the flight pattern for this mission and other related flights over the last few days. https://t.co/h9CXqRwC2M #GlobalHawk\"	forte duty assume eye watching ukrainebelarus border based flight pattern mission related flight last day globalhawk	0.0	Neutral"
"\"#FUPutin #PutinatWar Our Lady of the Roses of NY, had said Russia will use electromagnetic waves, frequencies as weapons. Putin surely did as people suffer as like Havana Syndrome as officials suspect. Pull Russian troops away from the Ukraine, other countries. #UkraineWillResist\"	fuputin putinatwar lady rose ny said russia use electromagnetic wave frequency weapon putin surely people suffer like havana syndrome official suspect pull troop away ukraine country ukrainewillresist	-0.4939	Neutral"
"\"#Fear of war rises as Russian equipment rumbles toward Ukraine border\"	fear war rise equipment rumble toward ukraine border	-0.7964	Negative"
"\"#Fears that #Russia might invade #Ukraine overshadowed a meeting of #G20 #financeministers and #centralbank #governors, which was expected to focus heavily on how to whittle down crisis-mode stimulus #policies.\"	fear russia invade ukraine overshadowed meeting g financeministers centralbank governor expected focus heavily whittle crisismode stimulus policy	-0.4215	Neutral"
"\"#Finland has entered the dialog.  #StandWithUkraine https://t.co/ehlX95b4b1\"	finland entered dialog standwithukraine	0.0	Neutral"
"\"#Finland has no plans at present to join @NATO , its foreign minister Pekka Haavisto said on Friday, amid heightened security tensions between Finland's giant neighbour #Russia and #Ukraine.  @Ulkoministerio\"	finland plan present join foreign minister pekka haavisto said friday amid heightened security tension finland giant neighbour russia ukraine	-0.0772	Neutral"
"\"#Food shortages are going to be a serious problem soon across all of #Ukraine.\"	food shortage going serious problem soon across ukraine	-0.5574	Negative"
"\"#France Macron flies to meet #Putin in risky bid to avert war in #Ukraine #worldnews  https://t.co/Aa3lJALoWO\"	france macron fly meet putin risky bid avert war ukraine worldnews	-0.7506	Negative"
"\"#France’s President Emmanuel Macron and his US counterpart #JoeBiden agree on the need to verify #Russian claims it has begun to withdraw troops from the #Ukrainian border.\"	france president emmanuel macron u counterpart joebiden agree verify claim begun withdraw troop ukrainian border	0.3612	Neutral"
"\"#FreePalestine I feel sorry on these young children who get taken away from their family’s it hurts when I think about them. Crazy how nato n so called power countries like USA uk ignore this but so quick to send troops to Ukraine. Also these Arab countries should be ashamed.\"	freepalestine feel sorry young child get taken away family hurt think crazy nato n called power country like usa uk ignore quick send troop ukraine also arab country ashamed	-0.7935	Negative"
"\"#FreeRussia\"	freerussia	0.0	Neutral"
"\"#FreedomConvoy #FreeDUMBconvoy2022 #KlanKonvoy #KKKonvoy #CoupTruxKlan #Terrorists #Insurrectionists #Traitors #ChildAbusers #Cockroaches #FuckerConvoy #Usefulidiots #StandWithUkraine #Russia https://t.co/JSzvBYSEXP\"	freedomconvoy freedumbconvoy klankonvoy kkkonvoy couptruxklan terrorist insurrectionist traitor childabusers cockroach fuckerconvoy usefulidiots standwithukraine russia	-0.6249	Negative"
