rawData	tokens	sentiment	Category
"\"but tension remains high amid Ukraine crisis\"\" here: share.smartnews.com/CPHYo\"	tension remains high amid ukraine crisis sharesmartnewscomcphyo	-0.8625	Negative"
"\"but the view's great.\"\"\"	view great	0.7684	Positive"
but there's going to be one so the Bidens can pay the piper.	there going one bidens pay piper	-0.1531	Neutral
"\"but they are just talking\"\"	talking	0.0	Neutral"
"\"but this opinion piece looks at what would happen if Russia does invade and win?   https://t.co/GEI0P2sklI\"\"	opinion piece look happen russia invade win	0.7351	Positive"
"\"but urges all Americans to leave Ukraine in the next 24h. Winds of war start to blow ..???\"\"	urge american leave ukraine next h wind war start blow	-0.7684	Negative"
"\"but what is clear is that he wants a summit to hash out the end of Cold War https://t.co/rzBod1A6WC\"\"	clear want summit hash end cold war	-0.4497	Neutral"
"\"by giving them the weapons they need.\"\"	giving weapon	-0.128	Neutral"
"\"by omitting this detail...\"\"	omitting detail	0.0	Neutral"
"\"call (858) 505-5014 or email news@kusi.com.\"\"\"	call email newscom	0.0	Neutral"
can do war with russia in ukraine	war russia ukraine	-0.5994	Negative
"\"can someone explain why the hec we getting involved!!\"\"	someone explain hec getting involved	0.0	Neutral"
can someone just invade russia from the east?? there is literally no one there to stop you! 😭 😭	someone invade russia east literally one stop	-0.5267	Negative
can't start a war over Ukraine	cant start war ukraine	0.4847	Neutral
"\"cannot long retain it\"\"\\n\\nAbraham Lincoln'\"	cannot long retain itnnabraham lincoln	0.0	Neutral"
cant wait for russia to invade ukraine and have people rting deep breath gifs right after their aesthetic info threads	cant wait russia invade ukraine people rting deep breath gifs right aesthetic info thread	0.0	Neutral
cant wait to go to ukraine and die in the second crimean war in my LAV in a repeat of the charge of the light brigade https://t.co/EkcZq0t4Fy	cant wait go ukraine die second crimean war lav repeat charge light brigade	-0.8316	Negative
cat lover	cat lover	0.5859	Positive
cc @thespybrief	cc	0.0	Neutral
chad NATO vs. russian virgins
chechénia	chechnia	0.0	Neutral
china representative speaking now	china representative speaking	0.0	Neutral
"\"cigars and whiskey on the rocks. Here to give this Twitter a go.\"\"\"	cigar whiskey rock give twitter go	0.0	Neutral"
civil rights	civil right	0.0	Neutral
claiming that its security is threatened by the United States-led Nato military alliance in Europe	claiming security threatened united statesled nato military alliance europe	0.296	Neutral
clamour for rough action on this platform against Putin. The question for govts however is the same as in Bosnia
cnn having known war mongerer john bolton on to talk about ukraine lmao	cnn known war mongerer john bolton talk ukraine lmao	0.0	Neutral
co możliwe	co moliwe	0.0	Neutral
co-Président @GreensEFA	coprsident	0.0	Neutral
coinbureau: Great answers so far!	coinbureau great answer far	0.6249	Positive
coindesk: bitcoin on the rise following partial pullback of russian troops https://t.co/2zRD0AFDUr	coindesk bitcoin rise following partial pullback troop	0.0	Neutral
coindesk: fed chair jerome powell sees rate hike this month despite ukraine war https://t.co/2aMrLRGCRa	coindesk fed chair jerome powell see rate hike month despite ukraine war	0.4847	Neutral
com as nossas sanções. Mas sabemos que esse conflito está longe de terminar e continuamos preparados para adotar novas medidas
coming up at 5:05 - Naval War College professor Marc Genest (speaking on his own behalf) joins the show to talk Russia-Ukraine -BB	coming naval war college professor marc genest speaking behalf join show talk russiaukraine bb	-0.5994	Negative
companies	company	0.0	Neutral
companies	company	0.0	Neutral
confidence and freedom to disrespect all others' sovereignties and Russia can send in military hardware to invade any nations when it wanted as proven in Ukraine today! and Georgia yesterday!.	confidence freedom disrespect others sovereignty russia send military hardware invade nation wanted proven ukraine today georgia yesterday	0.6908	Positive
"\"conservation & @lufc. Any opinions expressed here are just my own. (he/him)\"\"\"	conservation opinion expressed hehim	0.0	Neutral"
continue to follow us here for Toronto's #1 breaking news	continue follow u toronto breaking news	0.0	Neutral
continue to follow us here for Toronto's #1 breaking news	continue follow u toronto breaking news	0.0	Neutral
correct - #russia will be flying troops from #ukraine border to #kazakstan to murder #KazakhstanProtests - which makes an invasion of Ukraine less likely in the short term (remember Kazakstan is an enormous country and the insurgency is widespread) https://t.co/odJKf8cK6r	correct russia flying troop ukraine border kazakstan murder kazakhstanprotests make invasion ukraine le likely short term remember kazakstan enormous country insurgency widespread	-0.6908	Negative
countries	country	0.0	Neutral
countries
"\"covering current events. Right now: #Russia's invasion in #Ukraine.\"\"\"	covering current event right russia invasion ukraine	0.0	Neutral"
covering my Buffalo sports teams as a free lance journalist	covering buffalo sport team free lance journalist	0.5106	Positive
"\"covers exclusive and latest news across the state and Gulf region.\"\"\"	cover exclusive latest news across state gulf region	0.128	Neutral"
covid
crime is out of control	crime control	-0.5423	Negative
"\"criticaloutsider.com/2022/01/27/cri…\"\"	criticaloutsidercomcri	0.0	Neutral"
ct cringefluencers posting s&amp;p chart	ct cringefluencers posting sampp chart	0.0	Neutral
curious to see some Russians puzzled why so many Russian-speaking Ukrainians hate  idea of Rus invasion. Well
cuz I\'m done being clever with user ids'	cuz im done clever user id	0.4588	Neutral
cycling	cycling	0.0	Neutral
"\"cyclist. Just about intelligent enough to realise I'm an idiot. All views my own etc etc\"\"\"	cyclist intelligent enough realise im idiot view etc etc	-0.0772	Neutral"
"\"da Russland weder eine Konfrontation mit der NATO riskieren noch auf die Provokationen der Ukraine \"\"militärisch\"\"	da russland weder eine konfrontation mit der nato riskieren noch auf die provokationen der ukraine militrisch	-0.5994	Negative"
"\"dass eine Krieg droht?\"\"	das eine krieg droht	0.0	Neutral"
"\"deal with it or don't. Politically incorrect. No DM. #ChoosePEACE 👊  #ifbap  🇺🇲\"\"\"	deal dont politically incorrect dm choosepeace ifbap	0.2235	Neutral"
"\"deal with it\\nI swear a lot & don't apologize for it.\\nRedⒶ #AntiImperialist #IndigenousRights\"\"\"	deal itni swear lot dont apologize itnred antiimperialist indigenousrights	-0.127	Neutral"
debates	debate	0.0	Neutral
definitive	definitive	0.0	Neutral
delivering you breaking news	delivering breaking news	0.0	Neutral
depois dessa... acho que a Russia desiste da Ucrania e invade o Brasil....	depois dessa acho que russia desiste da ucrania e invade brasil	0.0	Neutral
despite their accusations of Russia violating international law by invading a sovereign nation	despite accusation russia violating international law invading sovereign nation	-0.3691	Neutral
"\"despite warnings from Biden and European leaders of serious consequences...\"\"\"	despite warning biden european leader serious consequence	0.1501	Neutral"
detest cruelty	detest cruelty	-0.5994	Negative
did you hear Biden says US has ‘not yet verified’ Russian pullback from Ukraine border	hear biden say u yet verified pullback ukraine border	0.0	Neutral
did you hear Bipartisan group of senators meet with Ukraine President Zelenskyy as Russian troops amass on border	hear bipartisan group senator meet ukraine president zelenskyy troop amass border	0.0	Neutral
did you hear Buy bullets or practice yoga? With Russian troops on its border
did you hear Russia has up to 120
did you hear The U.S. accuses Russia of quietly increasing troops at Ukraine's border	hear u accuses russia quietly increasing troop ukraine border	-0.34	Neutral
did you hear U.S. border draws migrants from Russia
did you hear US intelligence estimates Russian troop levels on Ukraine border could reach 175
did you overhear that 90 tons of U.S. military aid arrives in Ukraine as border tensions with Russia rise	overhear ton u military aid arrives ukraine border tension russia rise	-0.4019	Neutral
did you overhear that At Ukraine-Belarus border
did you overhear that France
did you overhear that News brief: Ukraine-Belarus border
did you overhear that Russian Troops at Ukraine's Border Face 'Nightmare' Living Conditions	overhear troop ukraine border face nightmare living condition	0.0	Neutral
did you overhear that Ukraine crisis: Satellite images show Russian push toward border	overhear ukraine crisis satellite image show push toward border	-0.6249	Negative
die 1997 noch nicht zur Nato gehörten.	die noch nicht zur nato gehrten	-0.5994	Negative
"\"die er geschluckt hat. Ein \"\"Abwandern\"\" der Ukraine in Nato und EU will und wird er nicht hinnehmen!\"	die er geschluckt hat ein abwandern der ukraine nato und eu und wird er nicht hinnehmen	-0.5994	Negative"
"\"die in eigener Hoheit die Zusage gebrochen hat.\"\"	die eigener hoheit die zusage gebrochen hat	-0.8316	Negative"
"\"die verfügbaren Alternativen zu formulieren und über sie zu streiten - und dann eine Wahl zu treffen.\"\" C. Wright Mills'\"	die verfgbaren alternativen zu formulieren und ber sie zu streiten und dann eine wahl zu treffen c wright mill	-0.5994	Negative"
"\"directed by @McCormickProf.\"\"\"	directed	0.0	Neutral"
dissolution of the Soviet Union
distinguished military and intel experience and a network of good guys. Comments and observations here.'	distinguished military intel experience network good guy comment observation	0.4404	Neutral
divided	divided	0.0	Neutral
do not think I am weak	think weak	0.3412	Neutral
do you guys think russia is going to invade ukraine ?	guy think russia going invade ukraine	0.0	Neutral
does #NATO have any video of the 100
"\"doing irregular stuff. Whatever.\\nYou might not follow me. But I will follow you.\\nI dOn'T wAnT yOu To ThInK lIkE mE. i JuSt WaNt YoU tO tHiNk.\"\"\"	irregular stuff whatevernyou follow follow youni dont want think like want think	0.3786	Neutral"
domestically at the state	domestically state	0.0	Neutral
don't feel special than me. STUDENT activists	dont feel special student activist	-0.3089	Neutral
don't get me wrong
"\"don't go with them.” – ... “Live life to the fullest and focus on the positive.” – ... “Keep looking up…\"\"\"	dont go live life fullest focus positive keep looking	0.5574	Positive"
don't hate	dont hate	0.4585	Neutral
don't reveal that.	dont reveal	0.0	Neutral
"\"don't shoot the messenger\"\"\"	dont shoot messenger	0.2584	Neutral"
don't take it personal. \n\nNever take life too seriously	dont take personal nnnever take life seriously	-0.1779	Neutral
"\"don’t you think?\"\"	dont think	0.0	Neutral"
down 10 cents
due to the military situation in Ukraine
eastern ukraine and western kazakhstan are just above 290 miles apart from each other at their respectively closest russian border
eat	eat	0.0	Neutral
eating cheese and catching some rays	eating cheese catching ray	0.0	Neutral
economy and political life. To get the full picture	economy political life get full picture	0.0	Neutral
ect?	ect	0.0	Neutral
ect?	ect	0.0	Neutral
editing	editing	0.0	Neutral
education	education	0.0	Neutral
"\"eh? https://t.co/hlwCv73yHu\"\"	eh	0.0	Neutral"
einmarschieren = to march in
either isn't working or Russian troops are so unmotivated they are abandoning it.	either isnt working troop unmotivated abandoning	-0.6924	Negative
either won't be posting much today or only talking about ukraine idk yet. ill be real i live way too close to the ukrainian border and ive studied Russian politics for way too long to not be terrified rn	either wont posting much today talking ukraine idk yet ill real live way close ukrainian border ive studied politics way long terrified rn	0.0052	Neutral
"\"email📩 businessinsider@pulse.ng. \\nVisit our homepage to read Top Stories 👇\"\"\"	email businessinsiderng nvisit homepage read top story	0.2023	Neutral"
entertainment	entertainment	0.4215	Neutral
entry of russian helicopters on the border with ukraine
environmentalist	environmentalist	0.0	Neutral
"\"especially for Russia.\"\"	especially russia	0.0	Neutral"
esploso conflitto con Cina	esploso conflitto con cina	0.0	Neutral
establish an NFZ over Ukraine would get NATO directly involved in a conflict it has been staying out of — and have a “near 100% chance of leading to direct US/Russia armed conflict.”	establish nfz ukraine get nato directly involved conflict staying near chance leading direct usrussia armed conflict	-0.3818	Neutral
etc are all trying to avoid.	etc trying avoid	-0.296	Neutral
"\"etc\"\"	etc	0.0	Neutral"
"\"etc\"\"	etc	0.0	Neutral"
etc.	etc	0.0	Neutral
"\"etc.\"\"	etc	0.0	Neutral"
etc.) for civilians in case of emergency	etc civilian case emergency	-0.3818	Neutral
"\"etc?\"\"	etc	0.0	Neutral"
etched at its base	etched base	0.0	Neutral
eurasiareview.com/14022022-ron-p…	eurasiareviewcomronp	0.0	Neutral
evacuating civilians to Russia in the morning of 18 February 2022
evacuating their embassies.  He stated that any destabilization of the situation in Ukraine
even WOMD!	even womd	0.0	Neutral
even if #russia does not attack #ukraine the fact that its (nuclear) forces are staying in #belarus means that the power balance has changed and more #nato and #usa troops will need to be stationed in eastern #europe https://t.co/CrJjbWkP7F	even russia attack ukraine fact nuclear force staying belarus mean power balance changed nato usa troop stationed eastern europe	0.3724	Neutral
"\"ever\"\" joins NATO\"	ever join nato	0.0	Neutral"
every major NATO state has said they wouldn't put troops on the ground in Ukraine. so your governments most likely won't get involved too closely and you idiots won't get drafted	every major nato state said wouldnt put troop ground ukraine government likely wont get involved closely idiot wont get drafted	0.0	Neutral
"\"every problem solved.\"\"\"	every problem solved	-0.1531	Neutral"
"\"every problems can be solved . #UkraineUnderAttack\"\"	every problem solved ukraineunderattack	-0.1531	Neutral"
every year you can expect these 2 stories	every year expect story	0.0	Neutral
"\"everywhere and a better world with no poverty. History lover. Follow me I'll refollow directly.\"\"\"	everywhere better world poverty history lover follow ill refollow directly	-0.1531	Neutral"
except the dark	except dark	0.0	Neutral
exercise & don\'t use animal-tested products.'	exercise dont use animaltested product	0.0	Neutral
fact Biden presented with options to bolster troop levels in Europe as Russian troops mass on Ukraine's borders	fact biden presented option bolster troop level europe troop mass ukraine border	0.0	Neutral
fact Russia moves troops to Belarus for joint exercises near Ukraine border	fact russia move troop belarus joint exercise near ukraine border	0.0	Neutral
fact Sean Penn Escapes Ukraine
fact U.S. Nears NATO Troop Commitment as Russia Hovers on Ukraine Border	fact u nears nato troop commitment russia hovers ukraine border	0.3818	Neutral
fairly confident russia won't invade ukraine
fat	fat	0.0	Neutral
features and analysis from the World's newsroom. Breaking news	feature analysis world newsroom breaking news	0.0	Neutral
feminazi refugee islamizing the fakenews. They're right. Work CNN	feminazi refugee islamizing fakenews theyre right work cnn	0.0	Neutral
fighting NATO	fighting nato	-0.3612	Neutral
"\"fighting for truth and justice. \\n\\nI try to keep Media Figures accountable\\n\\n(my liking of tweets indicates at least 67% agreement)\"\"\"	fighting truth justice nni try keep medium figure accountablennmy liking tweet indicates least agreement	0.8442	Positive"
first cyber attacks (attribution still unclear though)
"\"fiscally keyensian\\n\\n Twitch lurking under: consolecowboy88 (that's my birth year)\"\"\"	fiscally keyensiannn twitch lurking consolecowboy thats birth year	-0.128	Neutral"
"\"fish and working in my garden.\"\"\"	fish working garden	0.0	Neutral"
flag waving Veteran	flag waving veteran	0.0	Neutral
"\"follow @LBCNews. Follow us on Instagram instagram.com/lbc/\"\"\"	follow follow u instagram instagramcomlbc	0.0	Neutral"
"\"follow @LBCNews. Follow us on Instagram instagram.com/lbc/\"\"\"	follow follow u instagram instagramcomlbc	0.0	Neutral"
"\"follow @LBCNews. Follow us on Instagram instagram.com/lbc/\"\"\"	follow follow u instagram instagramcomlbc	0.0	Neutral"
"\"follow @LBCNews. Follow us on Instagram instagram.com/lbc/\"\"\"	follow follow u instagram instagramcomlbc	0.0	Neutral"
"\"follow @LBCNews. Follow us on Instagram instagram.com/lbc/\"\"\"	follow follow u instagram instagramcomlbc	0.0	Neutral"
"\"follow @LBCNews. Follow us on Instagram instagram.com/lbc/\"\"\"	follow follow u instagram instagramcomlbc	0.0	Neutral"
"\"follow @LBCNews. Follow us on Instagram instagram.com/lbc/\"\"\"	follow follow u instagram instagramcomlbc	0.0	Neutral"
"\"follow @LBCNews. Follow us on Instagram instagram.com/lbc/\"\"\"	follow follow u instagram instagramcomlbc	0.0	Neutral"
follow me for giggles :)\n\nIndependent thinker	follow giggle nnindependent thinker	0.2023	Neutral
following the footsteps of Hazrat Muhammad (SAAW) in a peaceful manner	following footstep hazrat muhammad saaw peaceful manner	0.4939	Neutral
"\"food while you struggle to pay for it all. https://t.co/uj2xmB0ddx\"\"	food struggle pay	-0.4019	Neutral"
"\"for big profits.\"\"\"	big profit	0.4404	Neutral"
"\"for example.\"\"	example	0.0	Neutral"
for rerollers to make flat-rolled products.	rerollers make flatrolled product	0.0	Neutral
for sure!	sure	0.3182	Neutral
for the evils they do--But for our so called Elected Official's--they seem to get a: Get Free--Get out of Jail Pass. I would like to see the News Media talk to some of the Russian troops &amp; get their opinion on this war. I know their faces would have to be covered-to save them	evil dobut called elected officialsthey seem get get freeget jail pas like see news medium talk troop amp get opinion war know face coveredto save	-0.561	Negative
for the illegal attack on Ukraine and indiscriminate targeting of none military sites that violates accepted international rules of war Putin and Lavrov will charged with #WarCrimes. No where to hide
for withdrawal of Russian troops and for solidarity with Ukraine.	withdrawal troop solidarity ukraine	0.3182	Neutral
forbes: the reasons why a war in ukraine will make inflation worse https://t.co/A0nWKtc8sR	forbes reason war ukraine make inflation worse	-0.7906	Negative
forced jabs	forced jab	-0.4588	Neutral
four trending topics right now are about ukraine. the imperial machine is aggressively manufacturing consent for a war in real time https://t.co/q7R00lBLqm	four trending topic right ukraine imperial machine aggressively manufacturing consent war real time	-0.6486	Negative
four years &amp; then after our Afghanistan pullout to do this?	four year amp afghanistan pullout	0.0	Neutral
france 🇫🇷: why did you invade iraq?	france invade iraq	0.0	Neutral
"\"freedom & equality.\"\"\"	freedom equality	0.6369	Positive"
"\"freedom and kindness 🌎❤️\\u200d🩹\\n\\nStanding with Ukraine 🇺🇦🌻\\nГероям слава \\n.\\n.\\n.\\n\\nNo DM's\"\"\"	freedom kindness udnnstanding ukraine n nnnnnno dm	0.802	Positive"
french and other languages. Libertarian. Anti-communist. You didn't like? Fuck you	french language libertarian anticommunist didnt like fuck	0.3899	Neutral
from Monday to Friday Russia invades Ukraine markets in losses Saturday and Sunday there is no war markets recover
from Russia	russia	0.0	Neutral
"\"from South Dakota bringing the Good News of Christ through music.\"\"\"	south dakota bringing good news christ music	0.4404	Neutral"
from enjoying salty jokes
"\"fuck off\"\"	fuck	-0.5423	Negative"
functionally
"\"f’ck them!\"\"	fck	0.0	Neutral"
gamer	gamer	0.0	Neutral
gangs	gang	0.0	Neutral
garze	garze	0.0	Neutral
"\"gastronomie et tapins!\"\"\"	gastronomie et tapins	0.0	Neutral"
"\"get well and stay well. \\n1-888-VIRTUA-3.\\n\\nVirtua's social media guidelines: bit.ly/1KTbE7s\"\"\"	get well stay well nvirtuannvirtuas social medium guideline bitlyktbes	0.4939	Neutral"
girişimci	giriimci	0.0	Neutral
given Ukraine
giving USA very close access and range to hit Russia	giving usa close access range hit russia	0.34	Neutral
glad to hear it! All that ass-kissing flattery from trump went to Putin’s head! He believed his own press and thought he would be invincible‼️ #StandWithUkraine #StopPutinNOW https://t.co/x4jwjQaPon	glad hear asskissing flattery trump went putin head believed press thought invincible standwithukraine stopputinnow	0.765	Positive
global consequences	global consequence	0.0	Neutral
globetrotting truth seeker	globetrotting truth seeker	0.3182	Neutral
globetrotting truth seeker	globetrotting truth seeker	0.3182	Neutral
"\"go to war.......\"\"	go war	-0.5994	Negative"
"\"go us!\"\"\"\"	go u	0.0	Neutral"
god bless Ukraine! stand with Ukraine! https://t.co/NRc5y0GThx	god bless ukraine stand ukraine	0.5994	Positive
god stand with ukraine	god stand ukraine	0.2732	Neutral
gonna say again
good apple against russian bombcarpeting the innocent people of a democracy #WarCrimes #CloseTheSky  #StandWithUkraine https://t.co/bqzu5G9uFH	good apple bombcarpeting innocent people democracy warcrimes closethesky standwithukraine	0.6486	Positive
goodbye Nato	goodbye nato	0.0	Neutral
great visual to see to want length Putin went to bring Russia's troops to Ukraine's border https://t.co/kCs40rwzxL	great visual see want length putin went bring russia troop ukraine border	0.6597	Positive
growing ukraine crises at poland border - fox news 216pm 3 5 22	growing ukraine crisis poland border fox news pm	0.1779	Neutral
"\"guitar tutor and blog writer.  I'm also a songwriter and singer with Sweeney Astray.\"\"\"	guitar tutor blog writer im also songwriter singer sweeney astray	0.0	Neutral"
guns	gun	0.0	Neutral
guy who doesn't want Russia to invade Ukraine because the ensuing sanctions will likely lead to a lack of funding for further fox domestication research	guy doesnt want russia invade ukraine ensuing sanction likely lead lack funding fox domestication research	-0.3658	Neutral
guy who supports nato’s escalation of ukraine so stalker 2 gets released	guy support nato escalation ukraine stalker get released	0.3612	Neutral
"\"had said by mistake during the meeting that they were aware that Russia would invade a certain part of Ukraine. https://t.co/aVA5ZXJSuj\"\"	said mistake meeting aware russia invade certain part ukraine	-0.0772	Neutral"
"\"hammer em! 🔨\"\"\"	hammer em	0.0	Neutral"
"\"hammer em! 🔨\"\"\"	hammer em	0.0	Neutral"
hard countermeasures in place. This guarantee UK
"\"has increased significantly and is real... Such war is hardly inevitable and can be avoided.\"\"\"	increased significantly real war hardly inevitable avoided	-0.6369	Negative"
"\"have a blessed day ✨\"\"\"	blessed day	0.5994	Positive"
have continued to import 189 Million barrels of oil &amp; petroleum products from Russia.	continued import million barrel oil amp petroleum product russia	0.0	Neutral
have tried to flee Ukraine into neighboring countries such as Poland	tried flee ukraine neighboring country poland	0.0	Neutral
he has assets here and must be stopped. Ukraine wants to be a democracy	asset stopped ukraine want democracy	-0.0516	Neutral
"\"he knows no one will interfere with his demonic deeds\"\"	know one interfere demonic deed	-0.296	Neutral"
he will continue to try to bring it back into Russia's fold.	continue try bring back russia fold	0.0	Neutral
"\"he will pull his troops out and bet $100 million on a Trump indictment!😂😂😂\"\"	pull troop bet million trump indictment	0.0	Neutral"
"\"he\\'s almost always a lunatic.\"\"'\"	he almost always lunatic	-0.4445	Neutral"
"\"health care & science news - 'The pharma diviner' \\nI killed cancer 🥷\"\"\"	health care science news pharma diviner ni killed cancer	-0.7506	Negative"
healthcare	healthcare	0.0	Neutral
hearing that some ukraine unis werent allowing people to cancel classes on the dawn of a literal invasion war doesnt surprise me	hearing ukraine unis werent allowing people cancel class dawn literal invasion war doesnt surprise	-0.7727	Negative
heating.	heating	0.0	Neutral
here are some countries no smart person would ever start World War III over:	country smart person ever start world war iii	-0.5267	Negative
"\"here to do the dishes\"\"\"	dish	0.0	Neutral"
hey fake news 31
highly caffeinated political junkie/ people-watcher	highly caffeinated political junkie peoplewatcher	0.0	Neutral
hindi ko maintindihan anong connect ng pagdating ni jesus sa war ng ukraine at russia?????????????????	hindi ko maintindihan anong connect ng pagdating ni jesus sa war ng ukraine russia	-0.5994	Negative
his failed voting rights legislation	failed voting right legislation	-0.5106	Negative
his troops have ten days to get out of Kazakhstan but at the same time
historian	historian	0.0	Neutral
"\"history and general knowledge that isn't spoon fed to me by a billionaire\\n#LetsGoBrandon\\n#WethePeople #PureBlood\\n#TRUMPWON #MAGA\"\"\"	history general knowledge isnt spoon fed billionairenletsgobrandonnwethepeople purebloodntrumpwon maga	0.0	Neutral"
"\"history and general knowledge that isn't spoon fed to me by a billionaire\\n#LetsGoBrandon\\n#WethePeople #PureBlood\\n#TRUMPWON #MAGA\"\"\"	history general knowledge isnt spoon fed billionairenletsgobrandonnwethepeople purebloodntrumpwon maga	0.0	Neutral"
history and much more with Ukraine. In the interest of fairness	history much ukraine interest fairness	0.4588	Neutral
hmmm I wonder.	hmmm wonder	0.0	Neutral
hope for the hopeless	hope hopeless	-0.0258	Neutral
"\"hospitals etc. Just as Russia is doing to Ukraine now.\"\"	hospital etc russia ukraine	0.0	Neutral"
hot take but we should probably not start world war 3 with a nuclear power over ukraine	hot take probably start world war nuclear power ukraine	0.6392	Positive
"\"hourly). via @serpstat (an #SEO software company based in Ukraine) #StandWithUkraine\"\"	hourly via seo software company based ukraine standwithukraine	0.0	Neutral"
how close the spy planes fly to the #russia border in #ukraine - accidents do happen https://t.co/rkUtHhLu2q	close spy plane fly russia border ukraine accident happen	-0.3182	Neutral
how difficult is it just to say 'ukraine will not join NATO'? https://t.co/wcDNTKEvYu	difficult say ukraine join nato	-0.5248	Negative
how does US intervention (which has been expressly unwanted seeing as how Ukrainian officials aren’t concerned about “going to war with Russia”
how funny will it be if our government spends more time saying war is coming but putin just sits his troops in Russian and never does anything making our governments look super stupid	funny government spends time saying war coming putin sits troop never anything making government look super stupid	0.0305	Neutral
how likely is it that Ukraine will join?	likely ukraine join	0.296	Neutral
however the main issue is Turkey
https://t.co/19Exr4I2xS Biden has made a big deal about Putin massing 100
https://t.co/19Exr4ZDpq Biden hasn't explained what
https://t.co/19Exr4ZDpq If anything pushes Russian President Vladimir Putin to invade Ukraine
https://t.co/1YTBE1pDOj erstaunlich worum es bei diesen Antidemokratien noch geht! Wie ein @Karl_Lauterbach schwadronieren
https://t.co/3o9KFK6N55 #StandWithUkraine	standwithukraine	0.0	Neutral
https://t.co/9zJNvUu84S #Ukraine #Russia #USA #NATO Denkt mal drüber nach…	ukraine russia usa nato denkt mal drber nach	0.0	Neutral
https://t.co/BEuctPtfD8 #Putin doesn’t fear #Ukraine being a part of a militarized #NATO with tanks
https://t.co/BeXQ5KmGSf  A recent pan-European survey published by the European Council on Foreign Relations (ECFR) revealed that majorities across Europe believe Russia will invade Ukraine in 2022 #RomaniaInsider https://t.co/7NYBxAoAFn	recent paneuropean survey published european council foreign relation ecfr revealed majority across europe believe russia invade ukraine romaniainsider	0.0	Neutral
https://t.co/CW6Ad2ksrA Alles was die Grünen bisher mit dem Umweltschutz mühevoll aufgebaut haben reißen sie mit der Außenpolitik wieder um.	alles die grnen bisher mit dem umweltschutz mhevoll aufgebaut haben reien sie mit der auenpolitik wieder um	-0.5994	Negative
https://t.co/EbudvhFbdN An example of the shrill
https://t.co/FXQAXxdEbP #StandWithUkraine	standwithukraine	0.0	Neutral
https://t.co/GdenGb48iu Bipartisan group of senators meet with Ukraine President Zelenskyy as Russian troops amass on border	bipartisan group senator meet ukraine president zelenskyy troop amass border	0.0	Neutral
https://t.co/IafiIWn5bH The war in Ukraine. Digest 2 for 01.03.2022	war ukraine digest	-0.5994	Negative
https://t.co/JzqjNjX2YM #PutinWarCriminal threat of #nuclearwar @POTUS @NATO #StandWithUkraine #StopWarInUkraine #StopPutinNOW #RussiaUkraine #Ukraine #UkraineRussiaWar #NATO #UkraineRussianWar #Anonymous	putinwarcriminal threat nuclearwar standwithukraine stopwarinukraine stopputinnow russiaukraine ukraine ukrainerussiawar nato ukrainerussianwar anonymous	-0.5267	Negative
https://t.co/Lnv5nNBM5e attention stupid people if Putin does not want Ukraine in NATO then the US has a moral obligation to prevent blood shed and stand down on this matter if that's what it takes to prevent mass destruction so be it this is why again don't like government	attention stupid people putin want ukraine nato u moral obligation prevent blood shed stand matter thats take prevent mass destruction dont like government	-0.8445	Negative
https://t.co/NDMSd5cmOp #FoxNews	foxnews	0.0	Neutral
https://t.co/PQb0ATPxEA Op Ed- Effects of Russian War felt among Seattlites We must support Ukraine against Russian aggression https://t.co/8wv9gATUMT	op ed effect war felt among seattlites support ukraine aggression	-0.5267	Negative
https://t.co/R0ai6fBXX1🇺🇲After its involvement in the wars in Afghanistan
https://t.co/RlGxTCyGgV #StandWithUkraine	standwithukraine	0.0	Neutral
https://t.co/TMjIfO8vI1 putin has really screwed himself &amp; the Russian people with #PutinsWar #PutinIsaWarCriminal  Economically the country is crashing &amp; still putin shells innocent people &amp; non military targets. #StandWithUkraine	putin really screwed amp people putinswar putinisawarcriminal economically country crashing amp still putin shell innocent people amp non military target standwithukraine	-0.2716	Neutral
https://t.co/VBkHAIPMiK:”Incorporating Ukraine would station NATO arms+forces on Russia’s immediate border+bind forces US+W European imperialism
https://t.co/VBkHAIPMiK:”It is hysterical war propaganda. Russia has never threatened to invade Ukraine. Moscow has stated
https://t.co/VjHs0iXQot. Biden MOBILIZES Troops
https://t.co/WTEc9t9NA3  It's a simple problem to solve
https://t.co/XUu6f34mHk  Nato law for human trafficking @laurenboebert @DJT1946Official @POTUS @BarackObama @Jim_Jordan @Jim_Jordan @joerogan @Sen_JoeManchin @thehill @HillaryClinton @MittRomney  no wonder Ukraine won’t join nato what is nato law for bio lab and money laundering.	nato law human trafficking wonder ukraine wont join nato nato law bio lab money laundering	-0.4745	Neutral
https://t.co/ZvMEBhZgcT:”China sees in the US deployment of troops to Taiwan a direct parallel to the developments in Ukraine”	see u deployment troop taiwan direct parallel development ukraine	0.0	Neutral
https://t.co/aYskrKPtEt #nowar #нетвойне #StandWithUkraine	nowar standwithukraine	0.0	Neutral
https://t.co/elR3gObmv3  Thank you! @JoeBiden @POTUS Screw-up our economy
https://t.co/fdrhBpA6PH - Forget NATO threats. Putin knows he will pay a very heavy price. He will destroy forever a common history that makes Ukraine a fundamental cultural pillar of the mother Russian. Mass long drawn destruction and bloodshed between between sister peoples.	forget nato threat putin know pay heavy price destroy forever common history make ukraine fundamental cultural pillar mother mass long drawn destruction bloodshed sister people	-0.9062	Negative
